Object_Type,Name,Latitude,Longitude,Altitude
Parking Ticket Machine,Parking on Wright St,-34.93183266,138.5953766
Parking Ticket Machine,Parking on North Tce Dsc,-34.92223691,138.5889672
Parking Ticket Machine,Parking on Hindley St,-34.92353582,138.5904023
Parking Ticket Machine,Parking on Angas St,-34.92994515,138.6057152
Parking Ticket Machine,Parking on Wakefield St,-34.92816545,138.6064276
Parking Ticket Machine,Parking on Flinders St; 12 bays avaliable,-34.92697214,138.6064993
Parking Ticket Machine,Parking on Rundle St,-34.92253483,138.6074202
Parking Ticket Machine,Parking on Rundle St,-34.92246868,138.6085213
Parking Ticket Machine,Parking on Grote St; 6 bays avaliable,-34.92860629,138.5977529
Parking Ticket Machine,Parking on Frome St,-34.92447339,138.6081986
Parking Ticket Machine,Parking on Wakefield St; 3 bays avaliable,-34.92830969,138.6040389
Parking Ticket Machine,Parking on Wakefield St; 4 bays avaliable,-34.92835761,138.6029909
Parking Ticket Machine,Parking on Wakefield St; 8 bays avaliable,-34.92857008,138.6041791
Parking Ticket Machine,Parking on Frome St,-34.92506947,138.6079894
Parking Ticket Machine,Parking on Hindley St; 4 bays avaliable,-34.92342922,138.5897986
Parking Ticket Machine,Parking on War Memorial_Dr,-34.91727677,138.5971089
Parking Ticket Machine,Parking on War Memorial_Dr,-34.91761568,138.5968245
Parking Ticket Machine,Parking on North Tce Dsc; 6 bays avaliable,-34.92219217,138.589692
Parking Ticket Machine,Parking on North Tce Dsc,-34.9221615,138.5904032
Parking Ticket Machine,Parking on Sudholz_Pl,-34.92635726,138.6070442
Parking Ticket Machine,Parking on Gouger St; 10 bays avaliable,-34.93027561,138.5993437
Parking Ticket Machine,Parking on King William St_Asc; 8 bays avaliable,-34.93093187,138.6002851
Parking Ticket Machine,Parking on King William St_Asc; 15 bays avaliable,-34.93228288,138.6004119
Parking Ticket Machine,Parking on King William St_Asc; 20 bays avaliable,-34.93360633,138.6005111
Parking Ticket Machine,Parking on King William St_Dsc; 14 bays avaliable,-34.93093548,138.5999341
Parking Ticket Machine,Parking on King William St_Dsc; 9 bays avaliable,-34.93197911,138.6000024
Parking Ticket Machine,Parking on King William St_Dsc; 10 bays avaliable,-34.9325148,138.6000453
Parking Ticket Machine,Parking on King William St_Dsc; 5 bays avaliable,-34.93359855,138.6001385
Parking Ticket Machine,Parking on Light Sq East And West; 20 bays avaliable,-34.92547812,138.5928651
Parking Ticket Machine,Parking on Morphett St 1; 7 bays avaliable,-34.92659153,138.5935954
Parking Ticket Machine,Parking on Morphett St 1; 5 bays avaliable,-34.93006904,138.5941181
Parking Ticket Machine,Parking on Waymouth St; 12 bays avaliable,-34.92590589,138.5958441
Parking Ticket Machine,Parking on Morphett St 1,-34.92691571,138.5939131
Parking Ticket Machine,Parking on Waymouth St; 5 bays avaliable,-34.92600132,138.5971229
Parking Ticket Machine,Parking on Waymouth St; 5 bays avaliable,-34.92604443,138.5962318
Parking Ticket Machine,Parking on Light Sq East And West; 9 bays avaliable,-34.92556513,138.5944603
Parking Ticket Machine,Parking on Waymouth St; 5 bays avaliable,-34.92584158,138.5972155
Parking Ticket Machine,Parking on Park - Victoria Square; 5 bays avaliable,-34.92996743,138.600579
Parking Ticket Machine,Parking on Waymouth_St,-34.92616556,138.5908862
Parking Ticket Machine,Parking on Waymouth_St,-34.92608057,138.5925112
Parking Ticket Machine,Parking on Waymouth_St,-34.92623015,138.5921709
Parking Ticket Machine,Parking on Waymouth_St,-34.92626846,138.5914143
Parking Ticket Machine,Parking on Waymouth_St,-34.92631382,138.5905663
Parking Ticket Machine,Parking on Waymouth_St,-34.92635357,138.5898934
Parking Ticket Machine,Parking on Wright St,-34.93173014,138.594824
Parking Ticket Machine,Parking on Hindley St,-34.9231851,138.5945794
Parking Ticket Machine,Parking on Hindley St,-34.92316137,138.595669
Parking Ticket Machine,Parking on Hindley St,-34.92323623,138.5958886
Parking Ticket Machine,Parking on Hindley St,-34.92332911,138.5940119
Parking Ticket Machine,Parking on King William St_Asc,-34.93045696,138.600276
Parking Ticket Machine,Parking on Sturt St,-34.93308455,138.595103
Parking Ticket Machine,Parking on Sturt St,-34.93303395,138.5957096
Parking Ticket Machine,Parking on Sturt St,-34.93300321,138.5966571
Parking Ticket Machine,Parking on Sturt St,-34.93295628,138.5972222
Parking Ticket Machine,Parking on Sturt St,-34.93291268,138.5980053
Parking Ticket Machine,Parking on Sturt St,-34.93287369,138.5987743
Parking Ticket Machine,Parking on Sturt St,-34.93284238,138.5994327
Parking Ticket Machine,Parking on Light Sq East And West,-34.92517611,138.5944369
Parking Ticket Machine,Parking on Halifax St,-34.93255803,138.6048744
Parking Ticket Machine,Parking on Sturt St,-34.93304622,138.5998745
Parking Ticket Machine,Parking on Sturt St,-34.93309762,138.599253
Parking Ticket Machine,Parking on Sturt St,-34.93313772,138.5984663
Parking Ticket Machine,Parking on Sturt St,-34.93316464,138.5979414
Parking Ticket Machine,Parking on Sturt St,-34.93320481,138.5972292
Parking Ticket Machine,Parking on Sturt St,-34.93324053,138.5965605
Parking Ticket Machine,Parking on Sturt St,-34.93327367,138.5958847
Parking Ticket Machine,Parking on Sturt St,-34.93329811,138.5953929
Parking Ticket Machine,Parking on King William St_Asc,-34.93501026,138.6006453
Parking Ticket Machine,Parking on War Memorial_Dr,-34.91806193,138.5961719
Parking Ticket Machine,Parking on Bartels Rd,-34.92520745,138.6170531
Parking Ticket Machine,Parking on Grenfell St,-34.92399886,138.6092858
Parking Ticket Machine,Parking on King William Rd Asc; 9 bays avaliable,-34.91011083,138.5986078
Parking Ticket Machine,Parking on Mackinnon Pde; 18 bays avaliable,-34.9111396,138.6047698
Parking Ticket Machine,Parking on Mackinnon Pde; 15 bays avaliable,-34.91143561,138.6032483
Parking Ticket Machine,Parking on Mackinnon Pde; 15 bays avaliable,-34.91138252,138.6025702
Parking Ticket Machine,Parking on Halifax St,-34.93282805,138.6042086
Parking Ticket Machine,Parking on Halifax St,-34.93263075,138.6033405
Parking Ticket Machine,Parking on Halifax St,-34.93290314,138.6026262
Parking Ticket Machine,Parking on Halifax St,-34.93266974,138.6026485
Parking Ticket Machine,Parking on Halifax St,-34.93293617,138.6019388
Parking Ticket Machine,Parking on Halifax St,-34.93272573,138.6013564
Parking Ticket Machine,Parking on Hindmarsh Sq W; 17 bays avaliable,-34.92445305,138.6065306
Parking Ticket Machine,Parking on Sir Edwin Smith Ave,-34.91464487,138.5997704
Parking Ticket Machine,Parking on Sir Edwin Smith Ave,-34.91475736,138.5999652
Parking Ticket Machine,Parking on Sir Edwin Smith Ave,-34.91444164,138.6001761
Parking Ticket Machine,Parking on Pennington Tce,-34.9127381,138.5954081
Parking Ticket Machine,Parking on Pennington Tce,-34.9126836,138.5958808
Parking Ticket Machine,Parking on Pennington Tce,-34.91298195,138.5965658
Parking Ticket Machine,Parking on Pennington Tce,-34.91320317,138.5976302
Parking Ticket Machine,Parking on Frome Rd Asc,-34.9124343,138.6023524
Parking Ticket Machine,Parking on Frome Rd Asc,-34.9124343,138.6023524
Parking Ticket Machine,Parking on Frome Rd Asc,-34.91336298,138.6031079
Parking Ticket Machine,Parking on Frome Rd Asc,-34.9148274,138.6051326
Parking Ticket Machine,Parking on Frome Rd Asc,-34.915557,138.6054508
Parking Ticket Machine,Parking on Victoria Dr,-34.91702999,138.5999598
Parking Ticket Machine,Parking on Victoria Dr,-34.91704916,138.6011057
Parking Ticket Machine,Parking on Victoria Dr,-34.91727124,138.6019116
Parking Ticket Machine,Parking on Victoria Dr,-34.91773077,138.6033571
Parking Ticket Machine,Parking on Victoria Dr,-34.91772412,138.6042439
Parking Ticket Machine,Parking on Victoria Dr,-34.91739569,138.6049933
Parking Ticket Machine,Parking on Victoria Dr,-34.91697126,138.6054659
Parking Ticket Machine,Parking on Victoria Dr,-34.91738729,138.6053138
Parking Ticket Machine,Parking on Victoria Dr,-34.91777574,138.6046865
Parking Ticket Machine,Parking on Victoria Dr,-34.91790969,138.6033382,,,,,,,,,
