Object_Type,Name,Latitude,Longitude
Bike Rack,Bike Rack on LEIGH ST (1309); it's a U Shape type,138.5976262,-34.92383168
Bike Rack,Bike Rack on KING WILLIAM ST DSC (2008); it's a U Shape type,138.5993496,-34.92286447
Bike Rack,Bike Rack on KING WILLIAM ST DSC (2008); it's a U Shape type,138.5993475,-34.92289374
Bike Rack,Bike Rack on GRENFELL ST (2017); it's a U Shape type,138.6082923,-34.9238473
Bike Rack,Bike Rack on FROME ST (1234); it's a U Shape type,138.6080285,-34.92550487
Bike Rack,Bike Rack on PARK - HINDMARSH SQUARE (5312); it's a U Shape type,138.60649,-34.92362342
Bike Rack,Bike Rack on PULTENEY ST (1400); it's a U Shape type,138.6057271,-34.92323396
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a Art Rack type,138.6007018,-34.92732301
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5999151,-34.92597374
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5999141,-34.92595219
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5999147,-34.92593336
Bike Rack,Bike Rack on GAWLER PL (1237); it's a Steel Slot type,138.6017182,-34.9262821
Bike Rack,Bike Rack on GAWLER PL (1237); it's a Steel Slot type,138.6016824,-34.92628186
Bike Rack,Bike Rack on PIRIE ST (1385); it's a U Shape type,138.6008876,-34.92588264
Bike Rack,Bike Rack on PIRIE ST (1385); it's a U Shape type,138.6009035,-34.92588255
Bike Rack,Bike Rack on PIRIE ST (1385); it's a Steel Rail type,138.6009585,-34.92585034
Bike Rack,Bike Rack on FREEMAN LN (1229); it's a Steel Slot type,138.6024819,-34.9258435
Bike Rack,Bike Rack on PIRIE ST (1385); it's a U Shape type,138.6035157,-34.92566802
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5998566,-34.92527582
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5998554,-34.92525489
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005714,-34.92496943
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005738,-34.92507092
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005745,-34.92506051
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005752,-34.92510796
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005743,-34.92508304
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005747,-34.92509516
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005748,-34.92512141
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005752,-34.92513353
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005728,-34.92501943
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005718,-34.92498576
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005726,-34.92500125
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005732,-34.92503356
Bike Rack,Bike Rack on EXCHANGE PL (1217); it's a U Shape type,138.6005737,-34.9250467
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6021622,-34.925317
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6021473,-34.92531815
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6021299,-34.925318
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.603471,-34.92408738
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.6034906,-34.92408777
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.6035135,-34.92408696
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.6025563,-34.92412229
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.6025166,-34.92411841
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.6024725,-34.92411885
Bike Rack,Bike Rack on GRENFELL ST DSC (1257); it's a U Shape type,138.6024345,-34.92412033
Bike Rack,Bike Rack on GAWLER PL (1237); it's a Steel Slot type,138.6019033,-34.92354046
Bike Rack,Bike Rack on GAWLER PL (1237); it's a Steel Slot type,138.6019062,-34.9235021
Bike Rack,Bike Rack on GAWLER PL (1237); it's a Steel Slot type,138.6018966,-34.92347313
Bike Rack,Bike Rack on IMPERIAL PL (1608); it's a U Shape type,138.6001821,-34.92425706
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5996357,-34.92234864
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5996371,-34.92233083
Bike Rack,Bike Rack on KING WILLIAM ST ASC (1301); it's a U Shape type,138.5996341,-34.92221601
Bike Rack,Bike Rack on GAWLER PL (1237); it's a Steel Slot type,138.6018075,-34.92220743
Bike Rack,Bike Rack on AUSTIN_ST (2094); it's a U Shape type,138.6042515,-34.92190442
Bike Rack,Bike Rack on AUSTIN_ST (2094); it's a U Shape type,138.6042664,-34.92190243
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.5994184,-34.92847745
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.5994802,-34.92847714
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.59945,-34.92847587
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.5997939,-34.92293649
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.5998549,-34.92293191
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.5998152,-34.92293578
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.5998342,-34.92293445
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5963682,-34.91774052
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5960644,-34.91779372
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5972965,-34.9168498
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5978357,-34.91550143
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977611,-34.91496272
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.598392,-34.91528315
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5982932,-34.91554422
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5949466,-34.91764423
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.594982,-34.91765711
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5949941,-34.91766077
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5949715,-34.91765561
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5949589,-34.91764988
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962019,-34.91777264
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962135,-34.91776979
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5961183,-34.91778667
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.596137,-34.91778298
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5960806,-34.91779197
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5961001,-34.91778916
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5961672,-34.91777902
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5961516,-34.91778116
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5961819,-34.91777617
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962894,-34.91775708
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962442,-34.91776538
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962532,-34.91776355
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962276,-34.917768
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5962703,-34.91776038
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5963162,-34.91775113
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.596303,-34.91775393
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5963317,-34.91774755
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.596349,-34.91774303
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965627,-34.91762065
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.596546,-34.91751685
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965548,-34.91756355
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965556,-34.91757804
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965484,-34.91752826
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965499,-34.91754045
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.596552,-34.91755412
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965593,-34.91760131
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965575,-34.91759112
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5965595,-34.91761124
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.597362,-34.91678784
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5973322,-34.91682147
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5973131,-34.91683725
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.597348,-34.91680432
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5969119,-34.91714358
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5968868,-34.91720707
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5968974,-34.91718099
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5968997,-34.91717361
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5968943,-34.91718835
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5968908,-34.91719611
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5969037,-34.91716196
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5969077,-34.91715219
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a Circular type,138.5964726,-34.91987015
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a Circular type,138.5964726,-34.9198564
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983603,-34.91560333
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5981984,-34.91548353
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983237,-34.91557205
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983289,-34.91557787
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983379,-34.91558673
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983503,-34.91559674
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983021,-34.91555422
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5983122,-34.91556399
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5982373,-34.91550971
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.598247,-34.91551562
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5982101,-34.9154931
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5982236,-34.91550362
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5982605,-34.91552476
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5982733,-34.91553466
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5985186,-34.91526188
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984557,-34.91527414
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984212,-34.91527929
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984027,-34.91528251
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984115,-34.91528123
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984314,-34.91527784
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984438,-34.91527677
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984844,-34.91526899
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984646,-34.915274
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984732,-34.91527246
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5984943,-34.91526783
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5985058,-34.91526537
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977951,-34.91562815
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5978175,-34.91555684
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.597812,-34.91557488
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5978282,-34.91551941
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5978211,-34.91553751
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5978064,-34.91559246
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5978003,-34.91560653
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977812,-34.91568373
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977775,-34.91569846
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977922,-34.91564589
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977859,-34.91566256
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.597775,-34.91571456
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977707,-34.91573533
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5976706,-34.91489223
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977158,-34.91492586
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977247,-34.91493452
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5976925,-34.91490888
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5976825,-34.91490129
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977048,-34.91491691
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977409,-34.91494916
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977314,-34.91494164
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5977497,-34.91495585
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.6004376,-34.92842751
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.6003843,-34.92842905
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.6004003,-34.928429
Bike Rack,Bike Rack on PARK - VICTORIA SQUARE (5322); it's a U Shape type,138.6004178,-34.92842873
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5922652,-34.92340903
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5922484,-34.92340876
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.601945,-34.92271807
Bike Rack,Bike Rack on ANGAS ST (1112); it's a Circular type,138.6127143,-34.92958767
Bike Rack,Bike Rack on ANGAS ST (1112); it's a U Shape type,138.6091321,-34.92979158
Bike Rack,Bike Rack on CYPRESS ST (1195); it's a U Shape type,138.6072389,-34.92968585
Bike Rack,Bike Rack on ANGAS ST (1112); it's a U Shape type,138.6091724,-34.92979358
Bike Rack,Bike Rack on ANGAS ST (1112); it's a Circular type,138.609084,-34.92979436
Bike Rack,Bike Rack on GUNSON ST (1261); it's a U Shape type,138.6067132,-34.92969979
Bike Rack,Bike Rack on CYPRESS ST (1195); it's a U Shape type,138.6072695,-34.92967559
Bike Rack,Bike Rack on ANGAS ST (1112); it's a Steel Rail type,138.6005011,-34.93022317
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5907496,-34.92336554
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5907349,-34.92336559
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5953262,-34.91427692
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5953408,-34.91427571
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5953351,-34.91427669
Bike Rack,Bike Rack on PARK 26 - TARNTANYA WAMA (5264); it's a U Shape type,138.5953364,-34.91427735
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5918416,-34.92333732
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5918622,-34.9233396
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.5909332,-34.92348683
Bike Rack,Bike Rack on HINDLEY ST (1273); it's a U Shape type,138.590915,-34.92348947
Bike Rack,Bike Rack on BOTANIC RD (1143); it's a U Shape type,138.6144319,-34.91843694
Bike Rack,Bike Rack on BOTANIC RD (1143); it's a U Shape type,138.6144404,-34.91843719
Bike Rack,Bike Rack on BOTANIC RD (1143); it's a U Shape type,138.614423,-34.91843626
Bike Rack,Bike Rack on PARK 20 - KURANGGA (5207); it's a Tyre pump type,138.6061677,-34.93860295
Bike Rack,Bike Rack on FROME ST (1234); it's a U Shape type,138.6080819,-34.92642604
Bike Rack,Bike Rack on FROME ST (1234); it's a U Shape type,138.6080783,-34.92638435
Bike Rack,Bike Rack on IFOULD ST (1288); it's a U Shape type,138.6083601,-34.92739097
Bike Rack,Bike Rack on FROME ST (1234); it's a U Shape type,138.6083612,-34.92737955
Bike Rack,Bike Rack on FROME ST (1234); it's a U Shape type,138.6083625,-34.9273641
Bike Rack,Bike Rack on IFOULD ST (1288); it's a U Shape type,138.6082072,-34.92750572
Bike Rack,Bike Rack on IFOULD ST (1288); it's a U Shape type,138.6082092,-34.92752258
Bike Rack,Bike Rack on FROME ST (1234); it's a U Shape type,138.6082096,-34.92753672
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.6051818,-34.92265051
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.6051699,-34.92265349
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.6051611,-34.92265964
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.605084,-34.92275983
Bike Rack,Bike Rack on RUNDLE MALL (1418); it's a Circular type,138.6050953,-34.92276409
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019093,-34.92301328
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.60191,-34.92300287
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019099,-34.92299311
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019097,-34.92298335
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6018586,-34.92301497
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6018601,-34.9230039
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.60186,-34.92299279
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6018591,-34.92298167
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019421,-34.92269934
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019412,-34.922683
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019389,-34.92266765
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019376,-34.92265232
Bike Rack,Bike Rack on GAWLER PL (1237); it's a U Shape type,138.6019365,-34.922638
Bike Rack,Bike Rack on CURRIE ST DSC (2016); it's a U Shape type,138.5961029,-34.92446023
Bike Rack,Bike Rack on CURRIE ST DSC (2016); it's a U Shape type,138.5961354,-34.92445377
Bike Rack,Bike Rack on FRANKLIN ST (1226); it's a U Shape type,138.5966889,-34.92726112
Bike Rack,Bike Rack on FRANKLIN ST (1226); it's a U Shape type,138.5966459,-34.92726457
Bike Rack,Bike Rack on GRENFELL ST (2017); it's a  type,138.6103019,-34.92389187
Bike Rack,Bike Rack on GRENFELL ST (2017); it's a U Shape type,138.6102799,-34.92389653
Bike Rack,Bike Rack on TAM O'SHANTER PL (1460); it's a U Shape type,138.6085681,-34.9240591
Bike Rack,Bike Rack on PULTENEY ST (1400); it's a U Shape type,138.6059044,-34.92599701
Bike Rack,Bike Rack on PULTENEY ST (1400); it's a U Shape type,138.6059046,-34.92602761
Bike Rack,Bike Rack on VAUGHAN PL (1670); it's a U Shape type,138.6088659,-34.92206987
Bike Rack,Bike Rack on VAUGHAN PL (1670); it's a U Shape type,138.608869,-34.92203286
Bike Rack,Bike Rack on SOUTH TCE (1435); it's a U Shape type,138.5913672,-34.93621596
Bike Rack,Bike Rack on SOUTH TCE (1435); it's a U Shape type,138.5913472,-34.93621691
Bike Rack,Bike Rack on SOUTH TCE (1435); it's a U Shape type,138.5913245,-34.93621764
Bike Rack,Bike Rack on SOUTH TCE (1435); it's a U Shape type,138.5913004,-34.93621817
Bike Rack,Bike Rack on PARK 26 - ELDER PARK & BARR SMITH (5308); it's a Circular type,138.5963433,-34.91944117
Bike Rack,Bike Rack on PARK 26 - ELDER PARK & BARR SMITH (5308); it's a Circular type,138.5963544,-34.91942692
Bike Rack,Bike Rack on PARK 26 - ELDER PARK & BARR SMITH (5308); it's a Circular type,138.5963341,-34.91944839\n
